"ip","port","protocol","is_llm","deploy_tool","deploy_version","model_info","evidence","link","scan_time"
"42.248.142.72","11418","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11419","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11420","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11421","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11422","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11423","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11424","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11425","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11426","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11427","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11428","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11429","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11430","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11431","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11432","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11433","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11434","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11435","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11436","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11437","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11438","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11439","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11440","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11441","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11442","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11443","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11444","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11445","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11446","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11447","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11448","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11449","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","15672","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","15673","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","18080","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","18081","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","18082","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","18083","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","19120","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","19121","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","19122","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","19530","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","19531","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","19532","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","20000","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","1234","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","1337","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","2222","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","2242","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","2379","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","2380","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","2381","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","3000","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","3001","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","3002","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","3003","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","3004","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","3005","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","3006","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","3007","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","3008","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","3009","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","3030","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","3080","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","3100","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","3200","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","3210","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","3306","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","3307","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","3308","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","3333","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","3389","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","4000","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","4001","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","4002","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","4003","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","4040","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","4041","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","4042","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","4043","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","4044","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","4045","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","4173","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","4443","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","4891","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5000","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5001","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5002","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5003","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5004","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5005","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5006","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5007","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5008","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5009","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5010","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5050","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5173","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5174","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5432","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5433","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5434","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5555","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5556","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5557","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5558","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5566","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5601","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5672","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5673","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","5800","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","6006","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","6333","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","6334","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.73","6335","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
